"回答日時","受付番号","回答ユーザ","第８回:キーワード①","第８回:キーワード②","第８回:キーワード③","第８回:キーワード④","第８回:キーワード⑤"
"2022/06/09 13:19","4846","25020220","何事も過程を楽しみ自分の知らない文化も受け入れる","フィードバックを与えるときはまず褒めて、モチベーションを高めるようにしている","留学など自分に投資することで自分を成長させることができる","やりたいことが明確でなくても悩みながら成長していく","チーム作りを大切に、思いやりをもって人と接することが大事"
"2022/06/09 13:19","4845","23020429","言われたら100返せるような人間になりたい。人のためになりたい。サービス精神。","成果を生むと信頼を得ることができる。","知識を得るために色んな場所にいき、色んな人と話す。特に、その場所の知識を得るために現地の人と話すことは大切にしなければならない。","ブームを生み出し、そのブームは文化へと変わる。街並みをも変えるブームは誰もが出来ることじゃないが、チャレンジしてみたいなとおもった。","失敗は経験なので、好きだと思ったことはどんどんトライしていい。自分の心の声をきく。頭で考えると判断が鈍るので、その時はその時と割り切り、直感で動くことも大切である。"
"2022/06/09 13:19","4844","26022535","フィードバック","自分で開拓していくことでスキルアップ","立ち上げの専門でベンチャー企業の起業","お客様と一緒に作り上げる","新しい人と出会う"
"2022/06/09 13:18","4843","39021076","失敗したらいい。","人生はスゴロクゲームのようなもの","選択した責任は自分で取ればいい。","学内でこれは自分ががんばったと言えるものを残す","ブームから文化にする。"
"2022/06/09 13:18","4842","25020207","アルバイトをすることで自分を知ることができる。","国によって、お客さまの捉え方が違うが、マネジメントにおいては、褒めることが大切。","ブームから文化へ。","学生時代には、スマホで調べれることが原因で、一歩踏み出せない。人生はスゴロクだから、失敗も大切。","頭で考えず、自分の心の声を聞いて、どんどんやりたいことにチャレンジしたらいい。"
"2022/06/09 13:18","4841","34022248","それぞれの個性に間違いは無いし、共有するのが大切","ロジカルでないことを得るためにも色々な経験と失敗をする","ブームから文化にしていく","頭でっかちにならず心の声を聞いてトライする","自分達の世代では一緒に働きたいと思ってもらうことが大切になってくる"
"2022/06/09 13:18","4840","34022172","アルバイトを通して自分を知る","任されるは頼られるということ","マネジメントにおいては「見てる」というレコグニションを社員に与えることが大事","国、文化の違いを聞き入れる","ブームから文化へ"
"2022/06/09 13:18","4839","25022381","バイトなどを通して自分の適性を見つける。","失敗を恐れないで挑戦する。","仕事をこなしていくことで、新しく任され続ける。","サービス精神が、今の仕事につながる。","サークル活動や、授業で、頑張ったと思えることをする。"
"2022/06/09 13:18","4838","22022643","人との縁から新しい仕事に就けることが多い","ブームではなく文化になることを目指してブランディングをすると成功する","一人で仕事をこなす経験はその後の仕事に繋がる","部下の仕事ぶりに自分は関心があるということをアピールする","さまざまな経験をすることで自分の適性を見極める"
"2022/06/09 13:18","4837","24022400","色々なところへ行き色々なことを仕入れる。","積極的に聞き、教えてもらう。","ブームから文化。","現地のスタッフと心を通わせる。","0から1を立ち上げる。"
