回答日時,受付番号,回答ユーザ,第８回:キーワード①,第８回:キーワード②,第８回:キーワード③,第８回:キーワード④,第８回:キーワード⑤
2022/11/14 14:06,2484,24022466,マルチカルチャーの方と仕事する時は褒めることを大切にしている,仕事をしていて任されることは頼られていることで信頼されているということだからその積み重ねがうれしかった,ピラミッド型でキャリアを考えるのではなく前に進むために失敗することが大事,会社の目指している世界観とお客様のニーズを繋げることを意識して主体的に動かしている,失敗は経験だから頭でっかちにならず好きだと思うことをどんどんトライしてみる
2022/11/14 14:06,2483,23021555,アルバイトを通しての経験,いろんなことをして自分の適性を知る,仕事の楽しさ,人生はスゴロク,失敗した方がいい
2022/11/14 14:05,2482,23020549,様々な経験を積む,適性を見極める,積極的に教えてもらう姿勢,現地の人と心を通わせる,ブームを文化にする
2022/11/14 14:05,2481,31021509,ブームにするのではなく文化にする、そのためローカルな人を大切にする,考えても分からないのであれば、やると決めたらやる（頭でっかちにならない）,専門的な知識がないときは、好き嫌いとその理由からロジックをたてていく,人生はすごろく＝失敗してもいい,体験がブランドになるから、ひとりひとりの体験を共有する
2022/11/14 14:05,2480,32022340,興味を持って多くの種類の授業を受ける,アルバイトから自分を知る,適合する仕事を見つけ、誠心誠意取り組む,多くの価値観と触れ、学ぶ,自ら学びに行く姿勢を忘れない
2022/11/14 14:04,2479,23021380,運がなく、望んでたことが出来なかったとしても、責任を持って成果を出してやり遂げることは大切。,自分の考えを上手く話すために、物事を論理的に考える力をつけることは大事。,一つのことを長く続けることも大事だが、色んなことを経験することもとても力になる。,失敗は学びを得られる大切なこと。恐れずに失敗することも大事。,頑張ったこととして、他を捨てて一つのことに力を注いぐことよりも、学内のこと・学外のことなど分野で分けて言えると強い。
2022/11/14 14:03,2478,24021272,マルチカルチャー,フィードバック,やると決めたらやる,recognition,感覚の共有
2022/11/14 14:03,2477,22022105,色々な経験をする,決めたらやる,コミュニケーションを大切にする,ブームから文化に,客に寄り添う
2022/11/14 14:03,2476,23022398,AI,いっしょに働きたいもしくはいっしょに過ごしたいと思ってもらえること,能力,人だからこそできる,感じる力
2022/11/14 14:03,2475,34022002,常に期待に応えたいという気持ちを持つ,任され続けることは信頼である,一度やると決めたらやる,常に目の前にあることを成し遂げる,今ある友達を財産だと思って大事にする
2022/11/14 14:03,2474,25022488,期待にこたえたいという気持ちを持つ,任されることは信頼である,やると決めたらやる,目の前にあることをしっかり成し遂げる,今ある四方田地を大事にする
2022/11/14 14:03,2473,24021029,人から必要とされることは仕事に対するやりがいへとつながる,マネジメントにおいては褒めることが大切である,学生時代に自分の適性に気づいた,やると決めたらすぐにやる,文化にするにはその地元の人達が来るようにしたらいい
2022/11/14 14:03,2472,26022681,ほめることが大事,やると決めたらやる,自分の感覚を共有する,失敗した方が良い,心の声をきく
2022/11/14 14:03,2471,23021027,誉める,ブームから文化へ,人生はすごろく,つながり,失敗は経験経験
2022/11/14 14:03,2470,25022237,自分探し,褒める,とりあえず一歩,不確定に対する耐性,ブームから文化へ
2022/11/14 14:03,2469,24021714,人から必要とされるのは小さいことでも嬉しいからやりがいとして感じられる,怒られることも経験となる,信頼がないと任され続けられることはないため、成果を出し続けることが重要である,失敗を怖がり踏み込むことができなくても、失敗することを含めて成長である,ブームから文化にする
2022/11/14 14:02,2468,26022018,アルバイトで自分の適性に気づいた,ゼロからのスタート,成果を出し続けた,各々のニーズを全部受け入れるのではなく所々採用する,ブランドと彼らのニーズを組み合わせる
2022/11/14 14:02,2467,24022144,選択,開拓,打ち込むこと,チーフブランドオーナー,心の声
2022/11/14 14:01,2466,31022039,信頼されないと任され続けない,積極的に聞く、教えてもらう,自分の足で色々なところに勉強しに行く,ブームから文化へ,今やれることを見つけて打ち込む
2022/11/14 14:01,2465,26022316,会社の目指している世界観とお客様のニーズを繋げることが大切,学内の仲間と活動やサークルを通して深い関係性をつくる,どんどん失敗をして経験を積む,好きだと思うことにどんどんトライする,一緒に働きたいと人に思われることが大切
