"回答日時","受付番号","回答ユーザ","第2回:キーワード①","第2回:キーワード②","第2回:キーワード③","第2回:キーワード④","第2回:キーワード⑤"
"2022/10/03 15:02","2855","25020302","掲示板を見て情報を得る","プラスチックの問題","リサイクル事業","環境ビジネス","180社説明会"
"2022/10/03 15:01","2854","29022273","途中で抜けてしまうともったいない","常にkwicや事務室での情報収集","忙してくても心の余裕を持つべき","忙しいと思わないようにする","リラックス出来る自分なりの方法を知る"
"2022/10/03 15:01","2853","31022560","大学からの情報をキャッチ","興味のない情報の中にも自分の将来につながる情報がある","自覚しているのか、していないかが重要（周りが見えているか）","前向きな姿勢を大事にする","自分を磨き、仕事を磨く"
"2022/10/03 15:01","2852","25021111","kwic使いこなす","社会は対話する能力を求めている","悩みすぎない","自分のリセット方法をもつ","最後まで諦めない"
"2022/10/03 15:01","2851","25020095","学生時代に社会経験を積むことが大事","興味のない分野にも、役立つ情報がある","見過ごしがち","忙しい時こそ、外側から自分を見つめ直す","何かを発見するためには向き合うことが大切"
"2022/10/03 15:00","2850","25020180","学生時代の社会経験が非常に重要","興味のない分野にも、将来役に立つ情報がある ","見過ごしがち","忙しい時には外の目をもって気づくことが必要","向き合っていけば、なにか発見はできるかもしれない"
"2022/10/03 15:00","2849","23020620","環境","商売","トレード","心の余裕","対話"
"2022/10/03 14:59","2848","25021327","外の目を持って気づく","仕事で必要とされるのは会話ではなく対話","あんまり悩みすぎない","予測してないことが起きた時に自分を回復させる方法を考えておく","どんな風に世の中が変わったしてもそれに対応していくことが必要"
"2022/10/03 14:58","2847","24022088","前向きがさいおうのうま","商社","宗教心","ヨーロッパアメリカ","一神教"
"2022/10/03 14:58","2846","36022555","プラスチック","co2ださない","フードロス","人々の役に立っている","大学の情報はしっかりとチェックしないといけない"
"2022/10/03 14:58","2845","25022486","海外駐在","商売はある程度センス","商社の教育","研修","研鑽"
"2022/10/03 14:57","2844","23021083","なんでも屋","心の余裕","前向きな塞翁が馬","会話と対話","キャンピングキャンパス"
"2022/10/03 14:57","2843","29022222","・どんなに忙しくても心の余裕をもつ。それが相手(周り)とうまくやるコツ。自分が忙しくなってきたときに、周りが見えなくなりがちということを知っておく。心を亡くすと書いて忙しい。","・情報発信をちゃんとキャッチする。自分の宝になるものが埋もれているかもしれないと意識する。小林さんは自分から情報を集めに行っている。","・世界を相手にするうえで必要な姿勢は、自分のことを知る、相手のことも知る。相手と自分は違う人間である。","・仕事をする上での姿勢について、何がだめだったかはちゃんと反省して、その上ですぐ立ち上がって走っていく。あまりくよくよしない。","・会話と対話は違う。対話(背景が違う人と言葉を交わす行為)をして、信頼関係を作る。"
"2022/10/03 14:56","2842","23021075","バイトでの社会経験","情報を見過ごさない","心の余裕の大切さ","商売における相手のことを知る大切さ","くよくよしない"
"2022/10/03 14:56","2841","23021291","人生は自由だからとりあえずやってみる","興味のない情報の中に将来の自分にとって未来になる宝が埋もれている","物事は何が良くて悪いか分からないから反省はしてすぐ立ち上がる","仕事で必要とされるのは対話","嫌なこととかがあったら何か自分の方法で回復させる"
"2022/10/03 14:56","2840","24022272","大学からの情報には、自分の将来にとっての宝になるようなものが埋もれており、それを自分達は見過ごしがちなので、キャッチするよう意識する。","体の余裕を無くすより心の余裕を無くすほうが仕事に影響がでやすいため、どんなに忙しくても心のキャパシティは持っておく。","世界を相手にすることが基盤の商社で勤める上では、自分と相手のことを深く知り、バックグラウンドの違いを理解する姿勢が大事である。","「前向きな塞翁が馬」を念頭に、反省はしてもあまり引きずらずに前へと進んでいき、つまらないと思うことでも、自分の味をおいしくするものだと前向きに捉えて色んなことをやるべきである。","社会が求めているのは、会話(conversation 似た境遇、環境にいる人と話すこと)ではなく、色んな人と対話(dialogue 背景が違う人とのコミュニケーション)する能力なので、相手との信頼関係を築いて対話を実行する。"
