回答日時,受付番号,学籍番号,1,2,3,4,5
2023/5/1 15:40,1734388,23023293,やると決めたら楽しむ,好奇心を持っていろんな現場に足を運んでいろんな体験をして楽しんで学生生活を送る,来た波には乗る,やったことのないことに挑戦してみる,人との出会いが大切
2023/5/1 15:40,1734386,24020303,留学,
2023/5/1 15:40,1734382,23022333,人との関係,好奇心,自らの経験,やると決めたら楽しむ,自分がちっぽけと思うことが大人の始まり
2023/5/1 15:40,1734380,29022236,前向き,波がきたら乗る,実績をあげる,信頼を得る,出会い
2023/5/1 15:39,1734376,23021525,知らないほど怖いものはない,やると決めたら楽しむ,とにかく挑戦する,考えて行動する,できない経験
2023/5/1 15:38,1734366,24023763,やると決めたら楽しむ,自分がちっぽけと思い始めるのが大人の始まり,必死になるとやってることを疑問に思わない,いかに事実としても証拠がなければ証明できない,来た波には乗る
2023/5/1 15:38,1734365,29023222,好奇心を持って現場に赴きそれを経験することを勧める,自分のちっぽけさに気づくことが大人になるということ,やると決めたことは楽しんでやる,役に立ったという実感が働き甲斐,実績信頼自信の生のスパイラルを重ねていく
2023/5/1 15:38,1734363,22022064,調べることの大切さ,俯瞰的な視点,限界を決めない,何事も自分のペースで,新しいことへの挑戦
2023/5/1 15:38,1734360,23021578,やると決めたことは楽しんでやる,自分で考えて行動する,自分の存在を認識する,物事を俯瞰的にみる,実際に実績を残して自信をつける
2023/5/1 15:37,1734359,23020538,やると決めたら楽しむ,来た波には乗る,お客様の判断が鈍るということは自分の説明が不十分であるということ,人と人とのつながり、ネットワークの大切さ,好奇心を持って実際に現場に足を運んでみる
2023/5/1 15:37,1734356,24022192,小島さんが言うにはやりたいこと、楽しいことは頑張れる。,やると決めたことは楽しんでやる,自分がちっぽけな存在だと感じたら、それが大人の始まりである,新人の頃に他の人はやらないようなことを一人でさせてもらったので成長になった,楽しむことは自分で決めた方が良い
2023/5/1 15:37,1734355,26023532,第3者的な視点を持たないとダメ,今と昔ではスピード感が違うので他にやりたいことができてる,独立してからより責任が重くなる,きた波には乗る,弁護士は枠がないのでなんでも道が広がる
2023/5/1 15:36,1734351,24023272,やると決めたら楽しむ,第三者の視点を持つ,実績という形で返す,実績を上げることで信頼を得る,実績、信頼、自信のスパイラル
2023/5/1 15:36,1734350,23023040,やると決めたことは楽しむ,嫌だと思ったらできなくなる,何にでもチャレンジしてみる,これは大変なことで難しいと思えば思うほどできなくなる,専門分野とは自分の好きなものを公表することだ
2023/5/1 15:36,1734349,31023390,全面的にことを考えるちょっと違う面から全体を見て将来を見据えて何がいいかという考えは重要だ。,自信を持つこと小島さんずっと自分を信じていろんなことにあえて挑戦できることから自信の重要がわかった,挑戦司法試験でも、いろんな研修でも小島さんは挑戦した。あえて挑戦することで、成功への希望がある。,英語力英語力を持っていると、海外留学もできるし、いろいろな仕事も体験できます。,好奇心好奇心を持っていろんな現場に足を運んで自ら体験することは重要だ。
2023/5/1 15:35,1734348,26020642,著作権法,知的財産,弁護士の仕事,司法試験,クライアントへの、親身に寄り添う対応
2023/5/1 15:35,1734346,24022836,やると一度決めたらポジティブに物事を楽しむこと。,周りに流されず自分のペースで進めること、変にハードルを高く考えないこと。,第三者的に全力を尽くし、物事を俯瞰してみること。,好奇心を持って様々な現場に足を運び、体験し、学び、経験すること。,関学でのネットワークを最大限に活かすこと
2023/5/1 15:35,1734344,23022573,やると決めたら楽しむ,成功体験,きっかけがやってくる,来た波に乗る,伸びしろ
2023/5/1 15:34,1734341,29023318,やると決めたら楽しむ,自分の伸び代を見つける,来た波には乗る,社会の役に立つ,他者の利益
2023/5/1 15:34,1734340,25023140,やるときめたら楽しむ,プライド,自分の足で運んで経験する,実績→信頼,人の役に立つ仕事
2023/5/1 15:34,1734339,25023648,来た波に乗るということ,いろんな現場に足を運んで自ら体験する経験,やると決めたら楽しむ,ちょっと不満だなと思ったことは自分ではしない,留学はしたかったけどお金がなかった。留学、インターンは昔より今のほうが進んでるから好奇心を持って
2023/5/1 15:34,1734338,39021074,弁護士の仕事は書類や文を書くことが多い,実は裁判をするのは年に2.3回,司法試験は基本的な法律の知識であり実際はそれだけでは役に立たない,司法修習期間は昔は2年で今は1年間,やると決めたら楽しむ
2023/5/1 15:34,1734335,24020028,仕事を自由に任されると、期待に沿わなければならないという責任感が生まれる,目に見えた成功を体験したとき、自信が生まれたことを実感できる,弁護士は、MasteryforServiceを体現できる職業,人との出会いが将来の自分を助ける,インターネットで済ませるよりも自ら足を運んで体験してみるのがよい
